uniform_number,player_name,position,bats,throws,ht,wt,yob
2,Lo Rillo Francesco,IF,R,R,0,0,2003
4,Ludovisi Francesco,C,R,R,173,78,2000
69,Ludovisi Fabio,OF,R,R,170,78,2002
5,Marrocchi Luca,UTL,R,R,0,0,2006
52,MATOS HEREDIA Josué Ariel,UTL,R,R,0,0,2001
88,Messina Jordan,P,R,R,180,77,1998
16,Orlandi Lorenzo,OF,R,R,0,0,2005
48,Passa Mirko,UTL,R,R,0,0,2001
42,Pouye Meissa,P,R,R,0,0,2005
33,Rescigno Valerio,UTL,R,R,0,0,2005
23,Retrosi Gabriele,UTL,R,R,0,0,2004
14,Ricci Federico,IF,R,R,186,90,2003
62,Ricci Marco,P,R,R,0,0,2006
31,Sellaroli Giuseppe,OF,R,R,0,0,1992
7,Stella Flavio Luciano,UTL,R,R,0,0,2004
18,Visalli Francesco,C,R,R,0,0,1996
25,Visalli Riccardo,OF,R,R,0,0,2003
51,Ambrosino Paolino Junior,OF/UTL,R,R,185,80,1989
27,Annunziata Nino Andres Antonio,C/UTL,R,R,182,90,2005
69,Barbona Alessandro,OF/UTL,L,L,173,60,2004
6,Barbona Lorenzo,IF/UTL,L,R,173,68,2006
18,Bellucci Attilio,P/UTL,R,R,181,80,2005
9,Bernardis Mattia,P/UTL,R,R,184,90,2006
8,Bonilla Garcia Ramon Antonio,IF/UTL,L,R,185,85,1988
42,CARETTA ALAN,UTL,R,R,195,95,2000
3,Ciarla Alessandro,P/UTL,R,R,187,76,1997
23,Colalucci Matteo,UTL,R,R,180,75,2004
41,De Donno Giacomo Maria,C/UTL,R,R,178,70,2006
19,Di Persia Daniele,IF/UTL,L,R,182,75,2007
24,Dini Davide,P/UTL,R,R,185,85,1995
33,Gonzalez Freites Pablo Daniel,IF/UTL,R,R,173,78,1995
22,Liguori Lars Vincent,P/UTL,L,L,188,85,1990
10,Marucci Matteo,1B/UTL,R,R,195,90,2006
12,Mautone Matteo,P/UTL,R,R,180,78,2006
50,Mazzanti Riccardo,OF/UTL,R,R,170,68,2007
52,Sabatini Filippo,P/UTL,R,R,187,80,2007
34,SILVA NOLASCO Isaac Benjamín,P/UTL,L,L,189,102,1992
31,Sparagna Vinicio,UTL,R,R,180,100,1987
2,Tomei Daniele,OF/UTL,R,R,172,75,2005
4,Trinci Mario,C/UTL,R,R,178,88,1994
32,Venditti Filippo,IF/UTL,R,R,185,85,2004
35,Zazza Manuel,IF/UTL,R,R,185,86,2005
87,Andreini Jacopo,UTL,R,R,0,0,2005
7,Ariani Jordan,UTL,R,R,148,43,2007
46,Ariani Jonathan,UTL,R,R,0,0,1997
0,Bäckström Leonard Nils Erik,UTL,R,R,191,90,1999
11,Becchi Lorenzo,UTL,R,R,0,0,2003
16,Ceppari Leonardo,UTL,R,R,0,0,1998
30,Cerruti Michele,UTL,R,R,175,85,1998
15,Ciantelli Morgan,UTL,R,R,0,0,2005
23,De Aza Perez Bryan Alejandro,UTL,R,R,0,0,2001
81,Faggi Matteo,UTL,R,R,0,0,1999
34,Gentili Riccardo,UTL,R,R,175,80,1992
31,Guasti Fabio,UTL,R,R,0,0,1980
50,Lucarini Leandro,UTL,R,R,0,0,2003
1,Mateo Medina Neify,UTL,R,R,0,0,2001
82,Milli Matteo,UTL,R,R,0,0,2008
52,Molina Leonardo,UTL,R,R,0,0,1990
4,Papi Andrea,UTL,R,R,0,0,2007
70,Parise Michele,UTL,R,R,0,0,1996
0,Peluso Mattia,UTL,R,R,0,0,2005
0,Pena Chiarizia Gianfranco,UTL,R,R,,,2005
24,Quezada Marte Junior Starling,UTL,R,R,,,1997
12,Reggioli Samuele,UTL,R,R,0,0,1995
25,Silva Mena Ricardo Antonio,UTL,R,L,0,0,2000
45,Valsecchi Marco,UTL,R,R,0,0,1996
27,Vannini Leonardo,UTL,R,R,0,0,1986
2,Vassallo Lorenzo,UTL,R,R,0,0,1997
71,Adelmi Ivan,3B,R,R,0,0,1996
60,Caddeo Emanuel,C/UTL,R,R,0,0,1994
13,Cadoni Pietro Paolo,P,L,L,0,0,1989
22,Calvia Stefano,IF,R,R,0,0,2007
42,Columbu Alessio,OF,R,R,0,0,2000
25,Contini Antonio,UTL,R,R,0,0,1985
24,Cugia Marco,UTL,L,R,0,0,1996
10,Cugia Domenico Andrea,UTL,R,R,0,0,1984
43,D'amico Yovany Eliezer,P,R,R,0,0,1984
51,D'amico Leonardo Saulle,P,R,R,0,0,1981
33,D'amico Alvarez Eliezer Orlando,P/IF,R,R,0,0,2000
44,De Los Santos Bautista Winklel Manuel,IF,R,R,0,0,1988
96,Gintili Talon Luigi,C,R,R,0,0,2004
6,Kostiv Dmytro,OF,R,R,0,0,2007
9,Langella Fabio,P,R,R,0,0,2001
76,Mannazzu Ruben,OF,R,R,0,0,2000
57,Mannazzu Oscar,OF,R,R,0,0,2002
46,Merella Marco Lidio,UTL,R,R,178,70,2000
34,Pireddu Andrea,P,R,R,0,0,2008
5,Puggioni Matteo,OF,R,R,0,0,2000
28,QUESADA COTO Andy,P,R,R,0,0,2001
90,Riestra Briceno Francisco Severo,IF,R,R,0,0,1994
50,Tidu Domenico,OF,R,R,0,0,1999
27,Zidda Nicola,P,R,R,0,0,1998
25,Alberi Luca,LF,R,R,0,0,1990
18,Bacciocchi Andrea,UTL,R,R,0,0,1998
24,Boccardi Matthew,UTL,R,R,0,0,1993
52,Boriotti Andrea,OF,R,R,0,0,2002
23,Caimmi Mattia,UTL,R,R,0,0,2000
5,Corio Giuseppe,OF,R,R,0,0,1993
42,Foletti Lorenzo,UTL,R,R,,,2008
12,Garavito Miguel Ernesto Manuel,P,R,R,0,0,2002
6,Locatelli Lorenzo,OF,R,R,0,0,2000
3,Minoia Simone,OF,R,R,0,0,1999
2,Moschetti Alan,UTL,R,R,0,0,2008
53,Nani Tommaso,UTL,R,R,0,0,2003
7,Penaloza Crisafi Carmelo Jose,UTL,R,R,0,0,1987
35,Pizzoli Gomez Franco Javier,UTL,R,R,170,85,1994
40,Rancati Michele,UTL,R,R,0,0,2007
19,Rasoira Matteo,UTL,R,R,0,0,1993
34,Schiavoni Mauro Sebastian,UTL,R,R,0,0,1986
21,Speziali Luca,UTL,R,R,0,0,1999
29,Speziali Marco,P,R,R,0,0,1996
57,TORRES ZAMBRANO GABRIEL JOSE,P,R,R,,,2001
10,Uttini Edoardo,P,R,R,0,0,2003
1,Virgadaula Federico,P,R,R,180,70,2000
4,Zaffi Andrea,UTL,R,R,0,0,2007
22,Zanelotti Andrea,UTL,R,R,,,2008
8,Allegri Alessandro,P/UTL,R,R,0,0,2005
9,Baroni Filippo,IF/UTL,R,R,0,0,2005
2,Bettati Jacopo,OF/UTL,R,R,0,0,1990
26,Carima Emanuele,IF/UTL,R,R,0,0,2005
19,Carnevale Simone,P/UTL,R,R,184,87,2004
22,Catellani Sebastiano,P/OF/UTL,R/S,0,0,2004
58,Ceccaroli Riccardo,P/UTL,S,R,0,0,2002
4,Folli Stefano,C/UTL,R,R,0,0,2005
44,Ghidoni Michele,IF,R,R,0,0,2003
30,Ghidoni Tommaso,OF,R,R,0,0,2003
1,Gremi Marcello,P,R,R,0,0,1992
16,Guglielmi Edoardo,IF,R,R,0,0,2004
43,Lori Emanuele,IF,R,R,0,0,1990
77,Manghi Giacomo,OF/UTL,R,R,0,0,2003
90,Mulazzi Tito,UTL,R,R,,,1980
15,Perez Santana Yan Luis,UTL,R,R,0,0,2004
53,PETRONIA ROLANDO RECHEL,UTL,R,R,,,2003
88,Pomponi Michele,IF/UTL,L,L,0,0,1998
38,Ragionieri Marco,C,R,R,0,0,2004
27,SANCHEZ OSUNA FRANCISCO DAVID,P/UTL,R,R,0,0,1998
84,Squarcia Riccardo,IF/UTL,S,R,0,0,2006
7,Tiburtini Federico,UTL,R,R,0,0,2004
17,Zaccarini Elia,P/UTL,R,R,0,0,2006
10,Acosta Macuma Edgar Eduardo,OF,R,R,184,79,2001
42,Alfinito Montecchi Simone,2B/3B/SS,R,R,183,82,1997
29,Baraldi Scantamburlo Marco,UTL,R,R,0,0,1976
4,Bertolini Filippo,UTL,R,R,0,0,1989
25,Borghi Gabriele,2B,R,R,172,62,1986
11,Ceriali Lorenzo Zeo,2B,R,R,180,86,2000
77,Dentoni Federico,OF,R,R,188,100,1998
26,Espinosa Feliz Ruben Dario,UTL,R,R,0,0,1989
88,Faini Federico,P,R,R,177,80,1996
22,Foderaro Fabio,UTL,R,R,0,0,1983
56,Ganassi Davide,P/UTL,R,R,190,89,2006
85,MADAN MONTEJO Frank Edelmiro,P,R,R,178,95,1991
80,Marchi Mattia,UTL,L,R,170,68,2007
35,Perez Lo Giudice Luis Eduardo,1B/2B/3B/SS,R,R,178,78,2000
14,Riccò Panciroli Luca,UTL,R,R,0,0,1992
34,Riccò Panciroli Fabio,P,R,R,179,74,1995
24,Robles Martin Matias Ezequiel,OF,R,R,182,80,1995
23,Rodríguez López Marc,C/1B,R,R,192,100,2004
8,Sáenz Albornoz Alejandro Isaac,1B/OF,R,R,180,84,1999
0,Scala Niccolò Jordi,1B/OF,R,R,185,92,1998
28,Segreto Francesco,2B/3B,R,R,175,87,2003
17,Tejada Fernández Kevin Alberto,C/OF,R,R,186,80,2002
15,TRINIDAD MENDEZ KERSON,P,R,R,173,63,1986
47,Urena Sepulveda Victor Francisco,OF,R,R,175,75,2003
48,Zanchi Enrico,P,R,R,193,91,1999
2,Armigliati Matteo,IF,R,R,0,0,1990
43,Baravalle Gianluca,1B/DH,R,R,0,0,1988
95,Bellandi Federico,OF,R,R,0,0,1999
39,Bellebono Andrea,OF,R,R,0,0,2002
3,Bortolamai Giovanni,P,R,R,0,0,1999
24,Calasso Simone,UTL,R,R,0,0,1996
19,Cristiano Andrea,2B,L,R,0,0,1991
30,Di Meo Lorenzo,IF/OF,R,R,0,0,2006
34,Grassi Stefano,P,R,R,0,0,1995
28,LAURENTI DAVID GRAYSEN,1B/OF,L,L,,,1998
22,Leonesio Tommaso,2B,R,R,0,0,2004
47,Marzullo Stefano,P,R,R,0,0,1998
18,Milani Niccolò,C/OF,R,R,0,0,1987
1,Procopio Federico,C/2B,R,R,0,0,2006
23,Rotondo Luigi,P,R,R,0,0,2000
44,Scrofani Torres George Alexander,C/1B,R,R,0,0,1998
45,Sheldon Bryan,P/DH,L,R,0,0,1994
17,Villa Patrick Jeremy,OF,R,R,0,0,2001
34,Barbero Paolo,UTL,R,R,0,0,1987
37,Blunda Luca,UTL,R,R,150,40,2007
39,Boza Correa Carlos Richard,UTL,R,R,0,0,1988
24,CASTILLO ALVAREZ FELIX ANDRES,UTL,R,R,,,2003
65,De Blasi Tommaso,UTL,R,R,0,0,2004
32,De Maria Maurizio,UTL,R,R,0,0,1987
27,Debernardi Luca,P,R,R,,,1987
15,Franceschini Luca,UTL,R,R,0,0,2003
38,Garra Michele,UTL,R,R,0,0,2006
52,Giarola Filippo,UTL,R,R,0,0,1998
11,Gismondi Ludovico,P,R,R,0,0,2000
20,Marziale Jacopo,C/UTL,R,R,0,0,2001
59,Meloni Giulio,IF/UTL,R,R,0,0,2006
35,Nodal Suarez Elder,P,R,R,,,1989
12,Resca Alessandro,P,R,R,0,0,2006
22,Resca Corrado,C/UTL,R,R,0,0,2008
9,Ricchiardi Alberto,P/UTL,R,R,0,0,2004
16,Sandrone Jacopo,UTL,R,R,0,0,2002
30,Valerio Dawit,UTL,R,R,0,0,2005
21,Valetti Gabriele,3B/UTL,R,R,0,0,2001
7,Zingarelli Edoardo,P,R,R,0,0,2004
